"Case","Status","Seconds","LastRun","FailureType","Tokens","PromptTokens","CompletionTokens","RequestCount","ResponseCount","EndCount","LastResponseId","Complete","UnknownCount","FailCount","InternalErrorCount"
"test60","ok","12.54","2026-06-01 18:59:54","","9542","9425","117","7","7","7","7","true","0","0","0"
"test61","ok","13.97","2026-06-01 19:00:08","","9545","9349","196","7","7","7","7","true","0","0","0"
"test62","ok","13.51","2026-06-01 19:00:22","","10846","10731","115","7","7","7","7","true","0","0","0"
"test63","ok","11.05","2026-06-01 19:00:33","","8132","8045","87","6","6","6","6","true","0","0","0"
"test64","ok","11.03","2026-06-01 19:00:44","","7199","7110","89","6","6","6","6","true","0","0","0"
"test65","ok","10.18","2026-06-01 19:00:54","","7435","7301","134","6","6","6","6","true","0","0","0"
"test66","ok","9.23","2026-06-01 19:01:03","","7647","7541","106","6","6","6","6","true","0","0","0"
"test67","ok","13.26","2026-06-01 19:01:17","","11555","11194","361","6","6","6","6","true","0","0","0"
"test68","ok","10.55","2026-06-01 19:01:27","","6730","6585","145","6","6","6","6","true","0","0","0"
"test69","ok","10.86","2026-06-01 19:01:38","","7225","7084","141","6","6","6","6","true","0","0","0"
"test70","ok","9.38","2026-06-01 19:01:47","","7694","7552","142","6","6","6","6","true","0","0","0"
"test71","ok","10.38","2026-06-01 19:01:58","","7392","7284","108","6","6","6","6","true","0","0","0"
"test72","ok","10.68","2026-06-01 19:02:08","","7748","7640","108","6","6","6","6","true","0","0","0"
"test73","ok","12.46","2026-06-01 19:02:21","","10239","10120","119","7","7","7","7","true","0","0","0"
"test74","ok","11.31","2026-06-01 19:02:32","","8820","8710","110","7","7","7","7","true","0","0","0"
"test75","ok","11.25","2026-06-01 19:02:44","","10335","10224","111","7","7","7","7","true","0","0","0"
"test76","ok","13.15","2026-06-01 19:02:57","","11248","11159","89","7","7","7","7","true","0","0","0"
"test77","ok","12.39","2026-06-01 19:03:09","","9620","9514","106","7","7","7","7","true","0","0","0"
"test78","ok","14.53","2026-06-01 19:03:24","","11334","11196","138","8","8","8","8","true","0","0","0"
"test79","ok","13.93","2026-06-01 19:03:38","","8611","8494","117","7","7","7","7","true","0","0","0"
"test80","ok","11.41","2026-06-01 19:03:49","","9196","9075","121","7","7","7","7","true","0","0","0"
"test81","ok","11.58","2026-06-01 19:04:01","","7471","7363","108","6","6","6","6","true","0","0","0"
"test82","ok","9.95","2026-06-01 19:04:11","","7754","7642","112","6","6","6","6","true","0","0","0"
"test83","ok","11.49","2026-06-01 19:04:22","","10214","10095","119","7","7","7","7","true","0","0","0"
"test84","ok","12.91","2026-06-01 19:04:35","","8676","8566","110","7","7","7","7","true","0","0","0"
"test85","ok","12.72","2026-06-01 19:04:48","","10336","10225","111","7","7","7","7","true","0","0","0"
"test86","ok","14.39","2026-06-01 19:05:02","","11250","11161","89","7","7","7","7","true","0","0","0"
"test87","ok","14.27","2026-06-01 19:05:16","","9739","9633","106","7","7","7","7","true","0","0","0"
"test88","ok","13.93","2026-06-01 19:05:30","","11335","11197","138","8","8","8","8","true","0","0","0"
"test89","ok","13.31","2026-06-01 19:05:44","","8649","8515","134","7","7","7","7","true","0","0","0"
"test90","ok","14.24","2026-06-01 19:05:58","","8998","8881","117","7","7","7","7","true","0","0","0"
"test91","ok","11.44","2026-06-01 19:06:09","","7469","7361","108","6","6","6","6","true","0","0","0"
"test92","ok","11.14","2026-06-01 19:06:21","","7752","7640","112","6","6","6","6","true","0","0","0"
"test93","ok","12.32","2026-06-01 19:06:33","","10238","10119","119","7","7","7","7","true","0","0","0"
"test94","ok","12.88","2026-06-01 19:06:46","","8782","8672","110","7","7","7","7","true","0","0","0"
"test95","ok","12.7","2026-06-01 19:06:59","","10333","10222","111","7","7","7","7","true","0","0","0"
"test96","ok","13.95","2026-06-01 19:07:13","","11250","11161","89","7","7","7","7","true","0","0","0"
"test97","ok","14.5","2026-06-01 19:07:27","","9620","9514","106","7","7","7","7","true","0","0","0"
"test98","ok","14.21","2026-06-01 19:07:41","","11337","11199","138","8","8","8","8","true","0","0","0"
"test99","ok","12.71","2026-06-01 19:07:54","","8611","8494","117","7","7","7","7","true","0","0","0"
"test100","ok","14.72","2026-06-01 18:04:02","","9192","9075","117","7","7","7","7","true","0","0","0"
